Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
98,j1p0MGALT: step 6 u_z,-1,1,1,0
99,j1p0MGALT: step 7 u_x,-1,1,1,0
100,j1p0MGALT: step 7 u_y,-1,1,1,0
101,j1p0MGALT: step 7 u_z,-1,1,1,0
102,j1p0MGALT: step 8 u_x,-1,1,1,0
103,j1p0MGALT: step 8 u_y,-1,1,1,0
104,j1p0MGALT: step 8 u_z,-1,1,1,0
105,j1p0MGALT: step 9 u_x,-1,1,1,0
106,j1p0MGALT: step 9 u_y,-1,1,1,0
107,j1p0MGALT: step 9 u_z,-1,1,1,0
108,j1p0MGALT: step 10 u_x,-1,1,1,0
109,j1p0MGALT: step 10 u_y,-1,1,1,0
110,j1p0MGALT: step 10 u_z,-1,1,1,0
111,j1p0MGALT: step 11 u_x,-1,1,1,0
112,j1p0MGALT: step 11 u_y,-1,1,1,0
113,j1p0MGALT: step 11 u_z,-1,1,1,0
114,j1p0MGALT: step 12 u_x,-1,1,1,0
115,j1p0MGALT: step 12 u_y,-1,1,1,0
116,j1p0MGALT: step 12 u_z,-1,1,1,0
117,j1p0MGALT: step 13 u_x,-1,1,1,0
118,j1p0MGALT: step 13 u_y,-1,1,1,0
119,j1p0MGALT: step 13 u_z,-1,1,1,0
120,j1p0MGALT: step 14 u_x,-1,1,1,0
121,j1p0MGALT: step 14 u_y,-1,1,1,0
122,j1p0MGALT: step 14 u_z,-1,1,1,0
123,j1p0MGALT: step 15 u_x,-1,1,1,0
124,j1p0MGALT: step 15 u_y,-1,1,1,0
125,j1p0MGALT: step 15 u_z,-1,1,1,0
126,j1p0MGALT: step 16 u_x,-1,1,1,0
127,j1p0MGALT: step 16 u_y,-1,1,1,0
128,j1p0MGALT: step 16 u_z,-1,1,1,0
129,j1p0MGALT: step 17 u_x,-1,1,1,0
130,j1p0MGALT: step 17 u_y,-1,1,1,0
131,j1p0MGALT: step 17 u_z,-1,1,1,0
132,j1p0MGALT: step 18 u_x,-1,1,1,0
133,j1p0MGALT: step 18 u_y,-1,1,1,0
134,j1p0MGALT: step 18 u_z,-1,1,1,0
135,j1p0MGALT: step 19 u_x,-1,1,1,0
136,j1p0MGALT: step 19 u_y,-1,1,1,0
137,j1p0MGALT: step 19 u_z,-1,1,1,0
Findex, Description, Lowerbound, Upperbound, Value
0,objective function,-1e+30,1e+30,-0.5078723624571
1,j0p0MGALT: step 0 control magnitude,0,1,1.358220948986
2,j0p0MGALT: step 1 control magnitude,0,1,1.240840806002
3,j0p0MGALT: step 2 control magnitude,0,1,0.5402595137227
4,j0p0MGALT: step 3 control magnitude,0,1,0.8764297050075
5,j0p0MGALT: step 4 control magnitude,0,1,0.8480716636964
6,j0p0MGALT: step 5 control magnitude,0,1,1.068815234348
7,j0p0MGALT: step 6 control magnitude,0,1,1.249383192402
8,j0p0MGALT: step 7 control magnitude,0,1,0.9043826188998
9,j0p0MGALT: step 8 control magnitude,0,1,0.5110367380804
10,j0p0MGALT: step 9 control magnitude,0,1,1.405946826772
11,j0p0MGALT: step 10 control magnitude,0,1,1.312316173245
12,j0p0MGALT: step 11 control magnitude,0,1,0.7856628918162
13,j0p0MGALT: step 12 control magnitude,0,1,0.7984221425944
14,j0p0MGALT: step 13 control magnitude,0,1,0.9094989409665
15,j0p0MGALT: step 14 control magnitude,0,1,1.004174855323
16,j0p0MGALT: step 15 control magnitude,0,1,0.8963784061452
17,j0p0MGALT: step 16 control magnitude,0,1,0.8365886266611
18,j0p0MGALT: step 17 control magnitude,0,1,1.220966912292
19,j0p0MGALT: step 18 control magnitude,0,1,1.185499578777
20,j0p0MGALT: step 19 control magnitude,0,1,1.484860621238
21,j0p0MGALT: match point x,-1e-13,1e-13,0.2331094915855
22,j0p0MGALT: match point y,-1e-13,1e-13,-0.7024936753083
23,j0p0MGALT: match point z,-1e-13,1e-13,-0.4416533027903
24,j0p0MGALT: match point xdot,-1e-13,1e-13,0.7416676364309
25,j0p0MGALT: match point ydot,-1e-13,1e-13,-0.1705970361932
26,j0p0MGALT: match point zdot,-1e-13,1e-13,0.06270616127239
27,j0p0MGALT: match point mass,-1e-13,1e-13,0.07556657135581
28,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,0.550686047793
29,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,0.3041677962495
30,j1p0MGALTEphemerisPeggedFreeDirectDeparture: left mass continuity constraint,-1e-13,1e-13,0.08217458715931
31,j1p0MGALTEphemerisPeggedIntercept: V_infinity_in magnitude,-6,0,-0.2734437912172
32,j1p0MGALT: step 0 control magnitude,0,1,0.8545124766067
33,j1p0MGALT: step 1 control magnitude,0,1,1.171587478613
34,j1p0MGALT: step 2 control magnitude,0,1,0.9959127789415
35,j1p0MGALT: step 3 control magnitude,0,1,0.5861516681408
36,j1p0MGALT: step 4 control magnitude,0,1,1.353732590144
37,j1p0MGALT: step 5 control magnitude,0,1,1.021669182561
38,j1p0MGALT: step 6 control magnitude,0,1,0.6926561020022
39,j1p0MGALT: step 7 control magnitude,0,1,0.7560013180567
40,j1p0MGALT: step 8 control magnitude,0,1,0.9997335960729
41,j1p0MGALT: step 9 control magnitude,0,1,1.074234313116
42,j1p0MGALT: step 10 control magnitude,0,1,0.4621243838233
43,j1p0MGALT: step 11 control magnitude,0,1,0.6613963231945
44,j1p0MGALT: step 12 control magnitude,0,1,0.9479611078883
45,j1p0MGALT: step 13 control magnitude,0,1,0.9714809571282
46,j1p0MGALT: step 14 control magnitude,0,1,0.8173462592467
47,j1p0MGALT: step 15 control magnitude,0,1,1.626230679102
48,j1p0MGALT: step 16 control magnitude,0,1,1.232348745743
49,j1p0MGALT: step 17 control magnitude,0,1,0.8653170519798
50,j1p0MGALT: step 18 control magnitude,0,1,0.6018177799548
51,j1p0MGALT: step 19 control magnitude,0,1,1.284951462263
52,j1p0MGALT: match point x,-1e-13,1e-13,-1.744746911753
53,j1p0MGALT: match point y,-1e-13,1e-13,-0.1220377978903
54,j1p0MGALT: match point z,-1e-13,1e-13,0.1630985027914
55,j1p0MGALT: match point xdot,-1e-13,1e-13,-0.08790407397704
56,j1p0MGALT: match point ydot,-1e-13,1e-13,-0.6149010735569
57,j1p0MGALT: match point zdot,-1e-13,1e-13,-0.2959574179319
58,j1p0MGALT: match point mass,-1e-13,1e-13,0.2371213536428
59,j1p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,0.6186032693245
60,j1p0MGALT: match point virtual electric propellant,-1e-13,1e-13,0.3752293849718
61,Mission flight time bounds,0,1,1.006841826105
